STATION,DATE,AWND,PRCP,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT21
USW00012918,8/26/2011,4.92,0,99,77,,,,,,,,,,,,,,,,,,
USW00012918,8/27/2011,6.04,0,106,77,,,,,,,,,,,,,,,,,,
USW00012918,8/28/2011,4.47,0,103,78,,,,,,,,,,,,,,,,,,
USW00012918,8/29/2011,4.03,0,103,76,,,,,,,,,,,,,,,,,,
USW00012918,8/30/2011,4.7,0,99,79,,,,,,,,,,,,,,,,,,
USW00012918,8/31/2011,4.25,0,97,77,,,,,,,,,,,,,,,,,,
USW00012918,9/1/2011,8.5,0,99,80,,,,,,,,,,,,,,,1,,,
USW00012918,9/2/2011,12.75,0,98,79,,,,,,,,,,,,,,,,,,
USW00012918,9/3/2011,18.79,0.06,95,75,,,,,,,,,,,,,,,1,,,
USW00012918,9/4/2011,18.57,0.01,89,75,,,,,,,,,,,,,,,1,,,
USW00012918,9/5/2011,13.65,0,94,72,,,,,,,,,,,,,,,,,,
USW00012918,9/6/2011,4.7,0,91,63,,,,,,,,,,,,,,,,,,
USW00012918,9/7/2011,4.47,0,91,64,,,,,,,,,,,,,,,,,,
USW00012918,9/8/2011,4.47,0,92,65,,,,,,,,,,,,,,,,,,
USW00012918,9/9/2011,4.92,0,94,64,,,,,,,,,,,,,,,,,,
USW00012918,9/10/2011,4.92,0,97,68,,,,,,,,,,,,,,,,,,
USW00012918,9/11/2011,5.14,0,97,69,,,,,,,,,,,,,,,,,,
USW00012918,9/12/2011,6.04,0,99,70,,,,,,,,,,,,,,,,,,
USW00012918,9/13/2011,6.93,0,101,76,,,,,,,,,,,,,,,,,,
USW00012918,9/14/2011,7.61,0,98,75,,,,,,,,,,,,,,,,,,
USW00012918,9/15/2011,6.93,0,95,75,,,,,,,,,,,,,,,,,,
USW00012918,9/16/2011,9.4,0,90,71,,,,,,,,,,,,,,,,,,
USW00012918,9/17/2011,4.92,0.02,90,76,,,1,,,,,,,,,,,,1,,,
USW00012918,9/18/2011,4.92,0.88,89,73,1,,1,,,,,,,,,1,,,1,,,
USW00012918,9/19/2011,3.8,0.61,87,67,1,,1,,,,,,,,1,1,,,1,,,
USW00012918,9/20/2011,3.36,0,91,70,,,,,,,,,,,,,,,,,,
USW00012918,9/21/2011,2.91,0,92,72,,,,,,,,,,,,,,,,,,
USW00012918,9/22/2011,3.58,0,93,72,,,,,,,,,,,,,,,,,,
USW00012918,9/23/2011,8.05,0,92,71,,,,,,,,,,,,,,,,,,
USW00012918,9/24/2011,5.59,0,94,70,,,,,,,,,,,,,,,,,,
USW00012918,9/25/2011,10.96,0,96,76,,,,,,,,,,,,,,,,,,
USW00012918,9/26/2011,8.05,0,96,77,,,,,,,,,,,,,,,,,,
USW00012918,9/27/2011,7.61,0,96,74,,,1,,,,,,,,,,,,1,,,
USW00012918,9/28/2011,5.82,0,96,76,1,,,,,,,,,,,1,,,,,,
USW00012918,9/29/2011,6.49,0.08,96,70,,,1,,,,,,,,,,,,1,,,
USW00012918,9/30/2011,6.49,0,90,68,,,,,,,,,,,,,,,,,,
USW00012918,10/1/2011,6.93,0,84,62,,,,,,,,,,,,,,,,,,
USW00012918,10/2/2011,5.14,0,85,59,,,,,,,,,,,,,,,,,,
USW00012918,10/3/2011,4.7,0,84,60,,,,,,,,,,,,,,,,,,
USW00012918,10/4/2011,4.25,0,84,59,,,,,,,,,,,,,,,,,,
USW00012918,10/5/2011,6.49,0,85,60,,,,,,,,,,,,,,,,,,
USW00012918,10/6/2011,10.74,0,88,70,,,,,,,,,,,,,,,,,,
USW00012918,10/7/2011,10.51,0,86,76,,,,,,,,,,,,,,,1,,,
USW00012918,10/8/2011,11.86,0.08,86,75,,,,,,,,,,,,,,,1,,,
USW00012918,10/9/2011,8.95,5.11,78,67,,,1,,,,,,,,,1,,,1,,,
USW00012918,10/10/2011,4.92,0,86,68,,,,,,,,,,,,,,,1,,,
USW00012918,10/11/2011,3.13,0,87,68,,,,,,,,,,,,,,,,,,
USW00012918,10/12/2011,4.03,0,87,67,,,,,,,,,,,,1,,,,,,
USW00012918,10/13/2011,8.72,0.02,86,66,,,,,,,,,,,,,,,1,,,
USW00012918,10/14/2011,4.7,0,85,60,,,,,,,,,,,,,,,,,,
USW00012918,10/15/2011,3.58,0,84,62,,,,,,,,,,,,,,,,,,
USW00012918,10/16/2011,4.92,0,86,64,,,,,,,,,,,,,,,,,,
USW00012918,10/17/2011,5.82,0,88,66,,,,,,,,,,,,1,,,,,,1
USW00012918,10/18/2011,15.88,0,74,59,,,,,,,,,,,,,,,,,,
USW00012918,10/19/2011,11.63,0,73,55,,,,,,,,,,,,,,,,,,
USW00012918,10/20/2011,4.03,0,78,48,,,,,,,,,,,,,,,,,,
USW00012918,10/21/2011,7.38,0,84,62,,,,,,,,,,,,,,,,,,
USW00012918,10/22/2011,7.38,0,83,63,,,,,,,,,,,,,,,,,,
USW00012918,10/23/2011,5.37,0.03,85,64,,,,,,,,,,,,,,,1,,,
USW00012918,10/24/2011,4.25,0,87,66,,,,,,,,,,,,,,,,,,
USW00012918,10/25/2011,6.49,0,85,69,,,,,,,,,,,,1,,,,,,
USW00012918,10/26/2011,8.05,0,86,68,,,,,,,,,,,,,,,,,,
USW00012918,10/27/2011,8.5,0.18,87,59,,,,,,,,,,,,1,,,1,,,
USW00012918,10/28/2011,14.32,0,61,52,,,,,,,,,,,,,,,,,,
USW00012918,10/29/2011,3.58,0,69,46,,,,,,,,,,,,,,,,,,
USW00012918,10/30/2011,2.91,0,72,48,,,,,,,,,,,,,,,,,,
USW00012918,10/31/2011,3.13,0,76,51,,,,,,,,,,,,,,,,,,
USW00012918,11/1/2011,6.26,0,77,53,,,,,,,,,,,,,,,,,,
USW00012918,11/2/2011,7.83,0,84,65,,,,,,,,,,,,1,,,,,,
USW00012918,11/3/2011,15.88,0.04,72,48,1,,,,,,,,,,,,,,1,,,
USW00012918,11/4/2011,4.03,0,67,41,,,,,,,,1,,,,,,,,,,
USW00012918,11/5/2011,7.61,0,73,44,,,,,,,,,,,,,,,,,,
USW00012918,11/6/2011,8.05,0,80,68,,,,,,,,,,,,,,,,,,
USW00012918,11/7/2011,8.95,0,80,68,,,,,,,,,,,,,,,,,,
USW00012918,11/8/2011,10.51,0.53,82,70,,,1,,,,,,,,,1,,,1,,,
USW00012918,11/9/2011,14.76,0.01,71,56,,,,,,,,,,,,,,,1,,,
USW00012918,11/10/2011,10.07,0,67,45,,,,,,,,,,,,,,,,,,
USW00012918,11/11/2011,5.37,0,69,40,,,,,,,,,,,,,,,,,,
USW00012918,11/12/2011,8.5,0,77,53,,,,,,,,,,,,,,,,,,
USW00012918,11/13/2011,8.72,0.11,83,65,1,,,,,,,,,,,,,,1,,,
USW00012918,11/14/2011,8.5,0,81,69,1,,,,,,,,,,,,,,,,,
USW00012918,11/15/2011,8.05,0.51,82,66,,,1,,,,,,,,,1,,,1,,,
USW00012918,11/16/2011,8.72,0,84,62,,,,,,,,,,,,,,,,,,
USW00012918,11/17/2011,12.75,0,68,51,,,,,,,,,,,,,,,,,,
USW00012918,11/18/2011,8.28,0,69,47,,,,,,,,,,,,,,,,,,
USW00012918,11/19/2011,10.07,0,78,65,,,,,,,,,,,,,,,1,,,
USW00012918,11/20/2011,9.4,0.02,83,74,1,,,,,,,,,,,,,,1,,,
USW00012918,11/21/2011,11.41,0,82,74,,,,,,,,,,,,,,,,,,
USW00012918,11/22/2011,11.18,0.15,75,56,1,,,,,,,,,,,,,,1,,,
USW00012918,11/23/2011,7.38,0,73,52,,,,,,,,,,,,,,,,,,
USW00012918,11/24/2011,4.47,0,65,50,1,,,,,,,,,,,,,,,,,
USW00012918,11/25/2011,5.37,0,78,52,1,,,,,,,,,,,1,,,,,,
USW00012918,11/26/2011,11.41,1.48,75,54,1,,,,,,,,,,,1,,,1,,,
USW00012918,11/27/2011,14.76,0,54,42,,,,,,,,,,,,,,,,,,
USW00012918,11/28/2011,6.49,0,57,32,,,,,,,,,,,,,,,,,,
USW00012918,11/29/2011,6.26,0,68,36,,,,,,,,,,,,,,,,,,
USW00012918,11/30/2011,3.8,0,66,42,,,,,,,,,,,,,,,,,,
USW00012918,12/1/2011,6.93,0,74,44,,,,,,,,,,,,,,,,,,
USW00012918,12/2/2011,9.62,0,71,59,,,,,,,,,,,,,,,,,,
USW00012918,12/3/2011,9.62,0,79,64,1,,,,,,,,,,,,,,,,,
USW00012918,12/4/2011,7.61,0.78,73,57,1,,,,,,,,,,,1,,,1,,,
USW00012918,12/5/2011,12.75,0.47,57,46,1,,,,,,,,,,,1,1,,1,,,
USW00012918,12/6/2011,13.2,0,46,36,,,,,,,,,,,,,1,,1,,,
USW00012918,12/7/2011,7.61,0,51,32,,,,,,,,,,,,,,,,,,
USW00012918,12/8/2011,5.59,0,56,31,,,,,,,,,,,,,,,,,,
USW00012918,12/9/2011,7.38,0,64,50,,,,,,,,,,,,,,,1,,,
USW00012918,12/10/2011,10.74,0,58,49,,,,,,,,,,,,,,,,,,
USW00012918,12/11/2011,7.83,0,57,46,,,,,,,,,,,,,,,1,,,
USW00012918,12/12/2011,8.28,0,63,48,,,,,,,,,,,,,,,,,,
USW00012918,12/13/2011,10.07,0,62,59,1,,,,,,,,,,,1,,,,,,
USW00012918,12/14/2011,9.4,0,79,62,1,1,,,,,,,,,,1,,,1,,,
USW00012918,12/15/2011,6.49,0.15,79,66,,1,,,,,,,,,,1,,,1,,,
USW00012918,12/16/2011,13.42,0.02,69,53,1,,,,,,,,,,,1,,,1,,,
USW00012918,12/17/2011,10.07,0,65,52,,,,,,,,,,,,,,,,,,
USW00012918,12/18/2011,7.16,0,63,49,,,,,,,,,,,,,,,,,,
USW00012918,12/19/2011,10.07,0.19,74,56,1,,,,,,,,,,,1,,,1,,,
USW00012918,12/20/2011,8.5,0.72,70,50,,,1,,,,,,,,,1,,,1,,,
USW00012918,12/21/2011,5.14,0.06,61,45,,,,,,,,,,,,,,,1,,,
USW00012918,12/22/2011,6.93,1.17,58,50,,,1,,,,,,,,,1,,,1,,,
USW00012918,12/23/2011,11.41,0,56,49,,,,,,,,,,,,,,,1,,,
USW00012918,12/24/2011,13.65,0.65,52,45,1,,,,,,,,,,,1,,,1,,,
USW00012918,12/25/2011,10.07,0,49,45,1,,,,,,,,,,,1,,,1,,,
USW00012918,12/26/2011,6.71,0,52,41,1,,,,,,,,,,,1,,,1,,,
USW00012918,12/27/2011,5.59,0,62,38,,,,,,,,,,,,,,,,,,
USW00012918,12/28/2011,3.8,0,67,37,,,,,,,,,,,,1,,,,,,
USW00012918,12/29/2011,3.36,0,66,44,1,1,,,,,,,,,,1,,,,,,1
USW00012918,12/30/2011,3.8,0,71,44,,1,,,,,,,,,,1,,,,,,
USW00012918,12/31/2011,5.82,0,75,59,,1,,,,,,,,,,1,,,,,,
USW00012918,1/1/2012,15.21,0,71,51,1,,,,,,,,,,,,,,1,,,
USW00012918,1/2/2012,11.41,0,62,44,,,,,,,,,,,,,,,,,,
USW00012918,1/3/2012,5.82,0,55,38,,,,,,,,1,,,,,,,,,,
USW00012918,1/4/2012,3.58,0,72,43,1,,,,,,,,,,,,,,,,,
USW00012918,1/5/2012,3.58,0,75,55,,,,,,,,,,,,,,,,,,
USW00012918,1/6/2012,7.83,0,76,59,1,,,,,,,,,,,1,,,,,,
USW00012918,1/7/2012,5.82,0,76,56,,,,,,,,,,,,1,,,,,,
USW00012918,1/8/2012,6.49,0.01,77,63,,1,,,,,,,,,,1,,,1,,,
USW00012918,1/9/2012,9.84,4.06,70,58,1,,1,,,,,,,,,,,,1,,,
USW00012918,1/10/2012,12.3,0,58,47,1,,,,,,,,,,,1,,,1,,,
USW00012918,1/11/2012,8.05,0,72,42,,,,,,,,,,,,,,,,,,
USW00012918,1/12/2012,16.33,0,61,39,,,,,,,,,,,,,,,,,,
USW00012918,1/13/2012,3.13,0,54,31,,,,,,,,,,,,,,,,,,
USW00012918,1/14/2012,4.47,0,63,34,,,,,,,,,,,,,,,,,,
USW00012918,1/15/2012,6.49,0,68,39,,,,,,,,,,,,,,,,,,
USW00012918,1/16/2012,10.74,0.02,77,62,1,,,,,,,,,,,1,,,1,,,
USW00012918,1/17/2012,10.29,0.05,75,52,1,,,,,,,,,,,1,,,1,,,
USW00012918,1/18/2012,8.5,0,62,43,,,,,,,,,,,,,,,,,,
USW00012918,1/19/2012,7.83,0,75,50,1,,,,,,,,,,,,,,,,,
USW00012918,1/20/2012,12.53,0,79,64,1,,,,,,,,,,,1,,,,,,
USW00012918,1/21/2012,6.71,0,72,63,,,,,,,,,,,,1,,,1,,,
USW00012918,1/22/2012,10.07,0,78,64,,1,,,,,,,,,,1,,,,,,
USW00012918,1/23/2012,7.61,0,72,57,,,,,,,,1,,,,1,,,,,,
USW00012918,1/24/2012,9.84,0.08,71,58,,,,,,,,,,,,1,,,1,,,
USW00012918,1/25/2012,12.3,0.93,73,55,1,,1,,,,,1,,,,,,,,,,
USW00012918,1/26/2012,9.62,0,65,50,,,,,,,,,,,,,,,1,,,
USW00012918,1/27/2012,5.14,0,67,41,,,,,,,,,,,,,,,,,,
USW00012918,1/28/2012,11.41,0,67,50,1,,,,,,,,,,,,,,,,,
USW00012918,1/29/2012,6.49,0,62,43,,,,,,,,,,,,,,,,,,
USW00012918,1/30/2012,5.37,0,69,45,,,,,,,,,,,,,,,1,,,
USW00012918,1/31/2012,5.37,0.23,72,58,1,,,,,,,,,,,1,,,1,,,
USW00012918,2/1/2012,5.82,0.01,80,68,1,,,,,,,,,,,1,,,1,,,
USW00012918,2/2/2012,6.04,0.02,72,65,1,,,,,,,,,,,1,,,1,,,
USW00012918,2/3/2012,8.72,0.19,75,66,,,1,,,,,,,,,1,,,1,,,
USW00012918,2/4/2012,11.41,1.23,71,55,,,1,,,,,,,,,1,,,1,,,
USW00012918,2/5/2012,14.76,0.02,55,48,,,,,,,,,,,,,,,1,,,
USW00012918,2/6/2012,7.83,0,61,45,,,,,,,,,,,,,,,,,,
USW00012918,2/7/2012,5.59,0,64,50,,,,,,,,,,,,,,,1,,,
USW00012918,2/8/2012,10.51,0,64,50,,,,,,,,,,,,,,,,,,
USW00012918,2/9/2012,6.26,0.14,58,46,1,,,,,,,,,,,1,,,1,,,
USW00012918,2/10/2012,6.93,0.82,64,48,1,,,,,,,,,,,1,,,1,,,
USW00012918,2/11/2012,13.65,0,56,40,,,,,,,,,,,,,,,,,,
USW00012918,2/12/2012,10.74,0.01,45,35,,,,,,,,,,,,,,,1,,,
USW00012918,2/13/2012,6.71,0.8,64,45,1,,,,,,,,,,,1,,,1,,,
USW00012918,2/14/2012,5.37,0,68,47,1,,,,,,,,,,,1,,,,,,
USW00012918,2/15/2012,6.49,0.14,72,60,1,,,,,,,,,,,1,,,1,,,
USW00012918,2/16/2012,5.59,0,68,58,1,1,,,,,,,,,,1,,,,,,
USW00012918,2/17/2012,8.28,0.86,65,58,1,,,,,,,,,,,1,,,1,,,
USW00012918,2/18/2012,9.84,2.57,65,54,1,1,1,,,,,,,,,,,,,,,
USW00012918,2/19/2012,8.28,0,64,50,,,,,,,,1,,,,,,,,,,
USW00012918,2/20/2012,4.7,0,67,48,,,,,,,,,,,,,,,,,,
USW00012918,2/21/2012,4.25,0,73,55,1,1,,,,,,,,,,1,,,,,,
USW00012918,2/22/2012,10.96,0,81,63,1,,,,,,,,,,,1,,,,,,
USW00012918,2/23/2012,14.99,0,79,69,,,,,,,,1,,,,,,,,,,
USW00012918,2/24/2012,17.45,0,73,56,,,,,,,,,,,,,,,1,,,
USW00012918,2/25/2012,7.16,0,57,45,,,,,,,,,,,,,,,1,,,
USW00012918,2/26/2012,6.04,0,66,43,,,,,,,,,,,,,,,,,,
USW00012918,2/27/2012,8.5,0.01,70,60,1,,,,,,,,,,,1,,,1,,,
USW00012918,2/28/2012,9.84,0,76,61,1,1,,,,,,,,,,1,,,1,,,
USW00012918,2/29/2012,9.17,0,82,70,1,,,,,,,,,,,1,,,1,,,
USW00012918,3/1/2012,9.17,0,81,70,1,,,,,,,,,,,,,,1,,,
USW00012918,3/2/2012,10.74,0,81,70,1,,,,,,,,,,,1,,,1,,,
USW00012918,3/3/2012,14.76,0,70,52,,,,,,,,,,,,,,,1,,,
USW00012918,3/4/2012,5.82,0,72,43,,,,,,,,,,,,,,,,,,
USW00012918,3/5/2012,4.7,0,76,46,,,,,,,,,,,,,,,,,,
USW00012918,3/6/2012,10.07,0,75,55,,,,,,,,1,,,,,,,,,,
USW00012918,3/7/2012,13.87,0,79,65,,,,,,,,1,,,,,,,1,,,
USW00012918,3/8/2012,13.2,0,82,59,,,,,,,,,,,,,,,1,,,
USW00012918,3/9/2012,15.21,1.33,59,51,,,1,,,,,,,,,1,,,1,,,
USW00012918,3/10/2012,11.86,0.74,64,50,,,1,,,,,,,,,1,,,1,,,
USW00012918,3/11/2012,6.71,1.15,72,61,1,,1,,,,,,,,,,,,1,,,
USW00012918,3/12/2012,4.7,0,80,58,1,,,,,,,,,,,1,,,,,,
USW00012918,3/13/2012,7.83,0,80,69,1,,,,,,,,,,,1,,,,,,
USW00012918,3/14/2012,8.5,0.02,81,69,1,,,,,,,,,,,1,,,1,,,
USW00012918,3/15/2012,9.17,0,80,70,,,,,,,,,,,,,,,,,,
USW00012918,3/16/2012,8.28,0,80,69,,,,,,,,,,,,,,,,,,
USW00012918,3/17/2012,9.62,0,80,70,,,,,,,,,,,,,,,,,,
USW00012918,3/18/2012,12.53,0,81,71,,,,,,,,,,,,,,,,,,
USW00012918,3/19/2012,16.11,0,79,72,,,,,,,,,,,,,,,1,,,
USW00012918,3/20/2012,11.41,1.27,74,60,,,1,,,,,,,,,1,,,1,,,
USW00012918,3/21/2012,8.05,0.06,73,54,,,,,,,,,,,,,,,1,,,
USW00012918,3/22/2012,8.05,0,79,54,,,,,,,,,,,,,,,,,,
USW00012918,3/23/2012,3.8,0,82,56,,,,,,,,,,,,,,,,,,
USW00012918,3/24/2012,3.58,0,83,59,1,1,,,,,,,,,,1,,,,,,
USW00012918,3/25/2012,3.13,0,85,61,1,1,,,,,,,,,,1,,,,,,
USW00012918,3/26/2012,3.36,0,83,60,,,,,,,,,,,,,,,,,,
USW00012918,3/27/2012,6.49,0,80,62,1,,,,,,,,,,,,,,,,,
USW00012918,3/28/2012,5.82,0,80,63,1,,,,,,,,,,,,,,,,,
USW00012918,3/29/2012,3.36,0.41,76,66,,,1,,,,,,,,,1,,,1,,,
USW00012918,3/30/2012,5.59,0,80,65,1,,,,,,,,,,,1,,,,,,
USW00012918,3/31/2012,6.26,0,84,66,1,,,,,,,,,,,1,,,,,,
USW00012918,4/1/2012,7.61,0,82,70,1,,,,,,,,,,,1,,,,,,
USW00012918,4/2/2012,8.5,0.18,81,65,,,1,,,,,,,,,,,,1,,,
USW00012918,4/3/2012,9.62,0,84,74,,,,,,,,,,,,,,,,,,
USW00012918,4/4/2012,4.92,0.23,80,68,1,,,,,,,,,,,1,,,1,,,
USW00012918,4/5/2012,4.7,0,87,64,,1,,,,,,,,,,1,,,,,,
USW00012918,4/6/2012,6.71,0,81,63,,,,,,,,,,,,,,,,,,
USW00012918,4/7/2012,5.14,0,82,61,,,,,,,,,,,,,,,,,,
USW00012918,4/8/2012,3.13,0,83,64,,,,,,,,,,,,,,,,,,
USW00012918,4/9/2012,2.91,0,83,67,,,,,,,,,,,,,,,,,,
USW00012918,4/10/2012,4.47,0,84,63,1,,,,,,,,,,,,,,,,,
USW00012918,4/11/2012,4.25,0,84,64,,,,,,,,,,,,,,,,,,
USW00012918,4/12/2012,7.16,0.01,83,66,,,,,,,,,,,,,,,1,,,
USW00012918,4/13/2012,8.5,0,84,67,,,,,,,,,,,,,,,,,,
USW00012918,4/14/2012,14.09,0,85,74,,,,,,,,,,,,,,,1,,,
USW00012918,4/15/2012,14.09,0.01,85,75,,,,,,,,,,,,,,,1,,,
USW00012918,4/16/2012,9.4,1.04,76,64,,,1,,,,,,,,,1,,,1,,,
USW00012918,4/17/2012,9.84,0,83,62,,,,,,,,,,,,,,,1,,,
USW00012918,4/18/2012,4.25,0,81,59,,,,,,,,,,,,,,,,,,
USW00012918,4/19/2012,4.7,0,80,58,,,,,,,,,,,,,,,,,,
USW00012918,4/20/2012,8.28,0.59,80,60,,,1,,,,,,,,1,,,,1,,,
USW00012918,4/21/2012,14.32,0,76,55,,,,,,,,,,,,,,,,,,
USW00012918,4/22/2012,6.71,0,86,53,,,,,,,,,,,,,,,,,,
USW00012918,4/23/2012,9.62,0,79,60,,,,,,,,,,,,,,,,,,
USW00012918,4/24/2012,6.26,0,81,54,,,,,,,,,,,,,,,,,,
USW00012918,4/25/2012,10.74,0,86,63,,,,,,,,,,,,,,,,,,
USW00012918,4/26/2012,11.41,0,86,69,,,,,,,,,,,,,,,,,,
USW00012918,4/27/2012,12.3,0,85,70,,,,,,,,,,,,,,,,,,
USW00012918,4/28/2012,10.74,0,84,71,,,,,,,,,,,,,,,,,,
USW00012918,4/29/2012,10.29,0,85,73,,,,,,,,,,,,,,,,,,
USW00012918,4/30/2012,9.17,0,86,74,,,,,,,,,,,,,,,,,,
USW00012918,5/1/2012,6.71,0,86,72,,,,,,,,,,,,,,,,,,
USW00012918,5/2/2012,4.92,0,89,69,,,,,,,,,,,,,,,,,,
USW00012918,5/3/2012,6.49,0,88,70,,,,,,,,,,,,,,,,,,
USW00012918,5/4/2012,6.49,0,87,71,1,,,,,,,,,,,,,,,,,
USW00012918,5/5/2012,8.28,0,89,72,,,,,,,,,,,,,,,,,,
USW00012918,5/6/2012,6.49,0,87,73,,,,,,,,,,,,,,,,,,
USW00012918,5/7/2012,5.82,0,91,71,,,,,,,,,,,,,,,,,,
USW00012918,5/8/2012,7.83,0.45,88,69,1,,,,,,,,,,,1,,,1,,,
USW00012918,5/9/2012,5.59,0,87,69,,,,,,,,,,,,,,,,,,
USW00012918,5/10/2012,9.62,0.05,81,70,,,,,,,,,,,,,,,1,,,
USW00012918,5/11/2012,8.72,3.6,82,66,,,1,,,,,,,,,1,,,1,,,
USW00012918,5/12/2012,6.93,2.63,84,67,,,1,,,,,,,,,1,,,1,,,
USW00012918,5/13/2012,7.16,0,83,67,,,,,,,,1,,,,,,,,,,
USW00012918,5/14/2012,2.46,0.26,86,66,1,,,,,,,,,,,,,,1,,,
USW00012918,5/15/2012,7.61,0.05,74,67,,,,,,,,,,,,,,,1,,,
USW00012918,5/16/2012,2.91,0,83,67,,,,,,,,,,,,,,,1,,,
USW00012918,5/17/2012,3.8,0,88,67,,,,,,,,,,,,,,,,,,
USW00012918,5/18/2012,5.37,0,87,66,,,,,,,,,,,,1,,,,,,
USW00012918,5/19/2012,5.82,0,85,66,1,,,,,,,,,,,,,,,,,
USW00012918,5/20/2012,4.92,0,87,68,,,,,,,,,,,,,,,,,,
USW00012918,5/21/2012,4.47,0,91,71,,,,,,,,,,,,,,,,,,
USW00012918,5/22/2012,7.16,0,91,72,,,,,,,,1,,,,,,,,,,
USW00012918,5/23/2012,8.95,0,87,71,,,,,,,,,,,,,,,,,,
USW00012918,5/24/2012,12.3,0,87,74,,,,,,,,,,,,,,,,,,
USW00012918,5/25/2012,10.74,0,88,77,,,,,,,,,,,,,,,,,,
USW00012918,5/26/2012,6.26,0,90,75,,,,,,,,,,,,,,,,,,
USW00012918,5/27/2012,6.71,0,90,73,,,,,,,,,,,,,,,,,,
USW00012918,5/28/2012,7.16,0,91,72,,,,,,,,,,,,,,,,,,
USW00012918,5/29/2012,7.16,0,92,72,,,,,,,,,,,,,,,,,,
USW00012918,5/30/2012,5.82,0,91,75,,,,,,,,,,,,,,,,,,
USW00012918,5/31/2012,5.14,0.4,89,73,,,1,,,,,,,,,,,,1,,,
USW00012918,6/1/2012,5.37,0,91,72,,,,,,,,,,,,,,,,,,
USW00012918,6/2/2012,6.49,0,92,70,1,,,,,,,,,,,,,,,,,
USW00012918,6/3/2012,8.5,0,91,74,,,,,,,,,,,,,,,,,,
USW00012918,6/4/2012,6.93,0,92,75,,,,,,,,,,,,,,,,,,
USW00012918,6/5/2012,4.47,0,94,75,1,,,,,,,,,,,,,,,,,
USW00012918,6/6/2012,4.7,0,94,75,,,,,,,,,,,,,,,,,,
USW00012918,6/7/2012,7.61,1.31,93,71,,,1,,,,,,,,,1,,,1,,,
USW00012918,6/8/2012,7.83,0,90,72,,,1,,,,,,,,,,,,,,,
USW00012918,6/9/2012,4.92,0,90,73,,,,,,,,1,,,,,,,,,,
USW00012918,6/10/2012,6.26,0,93,74,,,,,,,,,,,,,,,,,,
USW00012918,6/11/2012,9.84,0,94,79,,,,,,,,,,,,,,,,,,
USW00012918,6/12/2012,8.05,0,92,73,,,1,,,,,,,,,,,,,,,
USW00012918,6/13/2012,6.26,0,91,73,,,1,,,,,,,,,1,,,,,,
USW00012918,6/14/2012,7.61,0,92,77,,,,,,,,,,,,,,,,,,
USW00012918,6/15/2012,6.26,0,93,77,,,,,,,,,,,,,,,,,,
USW00012918,6/16/2012,4.47,0.01,87,77,,,1,,,,,,,,,,,,1,,,
USW00012918,6/17/2012,4.7,0,91,76,,,,,,,,,,,,,,,,,,
USW00012918,6/18/2012,6.04,0,87,74,,,,,,,,,,,,,,,,,,
USW00012918,6/19/2012,5.82,0.5,86,75,,,1,,,,,,,,,1,,,1,,,
USW00012918,6/20/2012,7.38,0.04,88,75,1,,,,,,,,,,,1,,,1,,,
USW00012918,6/21/2012,5.82,0,91,76,,,,,,,,,,,,,,,,,,
USW00012918,6/22/2012,6.93,0,95,75,,,,,,,,,,,,,,,,,,
USW00012918,6/23/2012,6.49,0,95,76,,,,,,,,,,,,,,,,,,
USW00012918,6/24/2012,4.92,0,100,78,,,,,,,,,,,,,,,,,,
USW00012918,6/25/2012,6.93,0,102,81,,,,,,,,,,,,,,,,,,
USW00012918,6/26/2012,4.25,0,102,82,,,,,,,,,,,,,,,,,,
USW00012918,6/27/2012,4.92,0,99,82,,,,,,,,,,,,,,,,,,
USW00012918,6/28/2012,5.14,0.03,96,79,,,1,,,,,,,,,1,,,1,,,
USW00012918,6/29/2012,4.25,0.13,92,78,,,1,,,,,,,,,,,,1,,,
USW00012918,6/30/2012,3.8,0.76,85,74,1,,1,,,,,,,,,,,,1,,,
USW00012918,7/1/2012,2.91,0.28,83,73,,,1,,,,,,,,,,,,1,,,
USW00012918,7/2/2012,5.37,0.01,91,76,,,,,,,,,,,,,,,1,,,
USW00012918,7/3/2012,4.25,0,91,77,1,,,,,,,,,,,,,,,,,
USW00012918,7/4/2012,5.59,0,91,76,,,,,,,,,,,,,,,1,,,
USW00012918,7/5/2012,5.59,0,93,76,,,,,,,,,,,,,,,,,,
USW00012918,7/6/2012,4.47,0,94,76,,,,,,,,,,,,,,,,,,
USW00012918,7/7/2012,4.25,0,92,77,,,1,,,,,,,,,,,,,,,
USW00012918,7/8/2012,3.13,0.32,83,74,,,1,,,,,,,,,1,,,1,,,
USW00012918,7/9/2012,3.8,1.46,85,75,1,,1,,,,,,,,,,,,1,,,
USW00012918,7/10/2012,5.82,1.19,81,74,1,,,,,,,,,,,1,,,1,,,
USW00012918,7/11/2012,6.26,0.1,81,74,1,,,,,,,,,,,1,,,1,,,
USW00012918,7/12/2012,4.7,1.79,80,72,,,1,,,,,,,,,1,,,1,,,
USW00012918,7/13/2012,2.91,1.46,84,73,,,1,,,,,,,,,1,,,1,,,
USW00012918,7/14/2012,2.68,0,88,74,,,,,,,,,,,,,,,1,,,
USW00012918,7/15/2012,3.8,0.01,88,75,,,1,,,,,,,,,,,,1,,,
USW00012918,7/16/2012,3.13,0.12,91,75,,,1,,,,,,,,,,,,1,,,
